 EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3
11721.165385385202,14137.545423215082,-21831.999341487808,-26863.712294544257
12788.550590103936,14071.384259627372,-22017.719986166954,-26996.30284265314
9893.597351741477,12269.990118740812,-22425.974598643137,-28184.700391852904
8070.969053622372,11929.483643708663,-22441.50906103957,-28230.49911624183
8934.86397681999,12786.270712169497,-22136.966542836017,-27691.442095213188
11684.329710522856,14127.777710888116,-21834.43568163344,-26873.27884117113
12775.273653897484,14072.568902083503,-22017.004730344383,-26997.75570604273
9876.90059863336,12263.530464593228,-22422.063043363454,-28186.06384826468
8054.987556336828,11922.398140716332,-22427.807441688477,-28229.269770296785
8903.23625841573,12769.439848594648,-22119.465126927516,-27691.62090916883
11646.912890304671,14106.878829822404,-21816.17430641345,-26876.00575399468
12773.932549230163,14071.384259627372,-21993.378936455123,-26987.585662315567
9896.503078520664,12274.214598442864,-22403.24287453209,-28175.089141737124
8067.482181487344,11936.524443212083,-22416.944493883195,-28220.73140391486
8895.882534489934,12773.016127707497,-22116.13471700367,-27691.352688235365
11640.095608245803,14107.907010067343,-21808.954692954387,-26873.5917655935
12794.049119239942,14086.0246522456,-21984.281776461816,-26971.648868518936
9921.559384055065,12287.33507243813,-22395.82209537293,-28161.499281108296
8062.810666896185,11924.879184350872,-22417.81621191695,-28227.10165108462
8873.843714457002,12757.436961822148,-22123.264923484912,-27708.20590355467
11617.63210506822,14099.860382063436,-21812.530972067238,-26886.77929482213
12801.58165712138,14103.257847220642,-21979.073820003727,-26971.380647585476
9929.985991714717,12290.598427128603,-22400.538313453,-28172.33987716912
8073.405393768,11923.06869304999,-22418.285598550512,-28230.63322670856
8869.596883010494,12747.043400650433,-22131.44566195556,-27715.20199956918
11596.308540857855,14079.02855623109,-21826.769033285265,-26899.98917579522
12803.72742458909,14100.732100097192,-21993.04366028829,-26972.7664557417
9946.705096567286,12301.506078422795,-22417.883267150315,-28170.730551568337
8058.273262771758,11911.78106210006,-22447.85695646488,-28248.2687530838
8842.439513497295,12741.433112792149,-22152.52335697691,-27725.1932293407
11568.726488200007,14081.68841382127,-21836.69320782342,-26906.024146798158
12802.38631992177,14112.55617291405,-21990.92024456504,-26964.04927540413
9950.706058824786,12299.896752822013,-22415.692796193696,-28166.930755010937
8070.812591411185,11928.07548380798,-22436.144642370306,-28237.383453534065
8836.739818661192,12740.13671161374,-22145.48255747349,-27719.67234846024
11551.158017058136,14072.1218671944,-21834.681550822443,-26905.93473982033
12800.709939087625,14116.311265982542,-21993.02130854384,-26962.328191081077
9963.513608397676,12302.467203434371,-22418.66557820625,-28160.96283924137
8064.64350994152,11908.249486476125,-22444.30302909649,-28241.406767536017
8821.764149876137,12729.966667886576,-22143.20267953905,-27718.39829902629
11537.411694218124,14072.837123016969,-21823.03629196123,-26896.435248426827
12814.9256485612,14142.932193628812,-21976.011631013356,-26941.71988269328
9986.759422631196,12332.776168915769,-22400.82888613092,-28146.81418500116
8077.920446147972,11921.101739537924,-22427.89684866629,-28236.265866311296
8814.723350372715,12726.725664940555,-22135.960714335528,-27716.92308389224
11522.27956322188,14070.959576482725,-21825.40557687349,-26908.68400438833
12824.49219518807,14147.46959775324,-21974.894043790584,-26944.89383040593
10003.50087922822,12328.39522700253,-22407.802630400973,-28147.79766175719
8076.445231013922,11905.567277141488,-22438.983313916127,-28245.13950886005
8792.371605917408,12706.765557141967,-22151.38341800969,-27736.30204633499
11494.071661719285,14049.188977383254,-21842.817585804176,-26924.17376329586
12825.11804403282,14151.537615244106,-21991.389631198603,-26940.80346117061
10021.538737003651,12350.63521273556,-22416.609217716363,-28141.785042498715
8075.93114089145,11915.759672613103,-22445.33120934143,-28250.41452055151
8776.21129467622,12712.621714189258,-22159.988839624984,-27738.20194461369
11473.709222520498,14058.643765287849,-21841.923516025963,-26926.05130983011
12823.933401576687,14167.18383636282,-21983.007727027863,-26939.127080336464
10028.534833018164,12348.802369690226,-22414.843429904395,-28142.85792623257
8064.285882030235,11897.274779948566,-22449.80155823249,-28257.880003199574
8748.785704229558,12692.32633022384,-22163.00632512645,-27744.460433061176
11438.527576747843,14031.486395774651,-21848.405521918005,-26938.300065791616
12824.894526588265,14169.687231741817,-21981.80073282728,-26945.00558912821
10044.046943670148,12357.519550027797,-22404.91925536624,-28147.708254779373
8070.522018733266,11899.01821601608,-22442.49253779561,-28266.01603818131
8743.287175093554,12692.393385457204,-22153.775054666407,-27751.68004652024
11422.993114351406,14027.083102116956,-21835.352103156103,-26941.183440826357
12834.014038326031,14179.209074879776,-21961.572404095223,-26928.13002206445
10061.168379922912,12366.504951298828,-22395.19624652818,-28141.67328377644
8074.478277501855,11899.085271249449,-22438.670389493756,-28269.45820682743
8728.57972724196,12684.659681875668,-22158.647734957663,-27760.28546813553
11396.036910538303,14018.857660157402,-21841.40942590349,-26950.61587698649
12825.073340543908,14184.774659249148,-21972.703572833965,-26925.71603366328
10065.303452647144,12377.569064804204,-22407.176781556223,-28135.168926139944
8067.079850087149,11900.895762550326,-22442.96192442917,-28268.02769518229
8697.86843036037,12671.06982124684,-22166.761418194943,-27761.87244199186
11367.001994490862,14015.124918833366,-21843.264620693284,-26947.28546706265
12829.63309641279,14204.153621691898,-21964.321668663222,-26911.7014898898
10086.738775579784,12398.60205633665,-22397.699641907173,-28119.05331838767
8080.222675826869,11916.11730052439,-22438.290409838013,-28258.058817155223
8703.746939152115,12687.945388310598,-22156.4796157455,-27754.02697968805
11365.526779356813,14019.707026446704,-21827.953675741395,-26949.05125487462
12837.456206972149,14204.578304836548,-21949.122482433617,-26915.031899813643
10093.109022749546,12389.996634721356,-22389.451848203167,-28133.76076623926
8072.421917011967,11898.191201471234,-22430.51200276757,-28276.4766545864
8681.52930516354,12670.8910072912,-22163.72158094902,-27773.763570042083
11337.430636576491,14004.731357661649,-21841.6552950925,-26967.13381613896
12832.136491791784,14202.030205968644,-21963.69581981848,-26919.85987661599
10105.156613010957,12388.767288776316,-22413.56938047044,-28133.38078658352
8069.73970767733,11882.92496000826,-22462.02796244955,-28288.97127973691
8661.837418298413,12645.78999826789,-22188.15203763867,-27787.59929985992
11309.513307751811,13986.559389419484,-21859.201414489915,-26980.075476178587
12831.48829120258,14216.558839864594,-21979.96788978194,-26916.395356225417
10115.639581160496,12401.843059282668,-22428.500345766588,-28127.70344349187
8062.184818051436,11881.919131507771,-22480.177578947256,-28285.88673900208
8641.922013988735,12648.271041902428,-22205.832267502818,-27778.792712544528
11288.502667963823,13985.91118883028,-21883.274243268283,-26974.28637436466
12831.600049924857,14218.749310821211,-22000.08445979172,-26910.874475344957
10133.520976724742,12414.717664088925,-22437.73161622663,-28119.366242810043
8072.980710623349,11893.765556069084,-22478.50119811311,-28283.942137234462
8642.078476199922,12664.02902174342,-22208.737994282008,-27783.061895735493
11284.009967328308,14001.19978203771,-21890.82913289417,-26982.936499468866
12861.104352605862,14256.255538017218,-21995.480000433923,-26896.345841449005
10171.2507213653,12447.172397038032,-22436.92695342624,-28105.731678692304
8099.512231291799,11910.819937088483,-22488.514779629088,-28279.292974387765
8631.103769672367,12657.748181551478,-22228.6981020806,-27795.7129830972
11247.934251777442,13984.525380674051,-21904.843676667653,-26996.10167695304
12842.485349474591,14253.550976938126,-22002.02906155933,-26896.949338549297
10171.58599753213,12448.446446471984,-22442.06785465096,-28111.61018748405
8077.316949047679,11892.893838035328,-22498.41660242279,-28302.091753732177
8601.152432102255,12638.637440042192,-22225.92648576814,-27808.11820126989
11214.45133858339,13966.62163336535,-21894.0701358402,-27010.362089915525
12828.962544079131,14246.085494290051,-21992.93190156602,-26904.817152597567
10174.245855122312,12454.03438258581,-22430.53435451202,-28113.75595495176
8075.394699024523,11900.1581549833,-22480.73637255864,-28299.74482056437
8578.867742880315,12631.998971938963,-22211.509610594465,-27803.044355278536
11193.440698795404,13968.700345599693,-21875.09350479764,-27001.6225578335
12840.607802940343,14276.036831860163,-21964.58988959669,-26883.38182966493
10187.321625628663,12461.969251867444,-22415.67044444924,-28094.71226867584
8078.211018825891,11896.73833808164,-22470.141645686825,-28293.10635246114
8577.884266124282,12639.486806331492,-22199.462020333056,-27804.430163434765
11179.381451533014,13961.167807718257,-21860.833091835157,-27004.34947065705
12834.997515082065,14272.795828914146,-21950.083607445195,-26879.85025404099
10190.786146019238,12468.875940904134,-22399.554836696963,-28093.95230936436
8073.2042280679025,11891.865657790382,-22458.78695950353,-28297.80021879676
8551.2186349891,12617.693855487569,-22199.193799399596,-27816.65656765182
11145.384448216491,13938.32432488493,-21860.251946479315,-27018.25225570825
12837.746779650066,14276.528570238184,-21928.55887753473,-26869.389637635904
10211.349750918122,12476.497885763394,-22382.343993466377,-28082.79878888116
8078.054556614704,11885.808335042992,-22446.426444819743,-28294.31334666173
8533.44899814713,12608.7755094499,-22186.5874155268,-27804.78779134605
11126.743093340769,13940.537147586008,-21852.071208008678,-27005.981148002287
12837.076227316407,14285.82689593159,-21928.760043234837,-26860.65010555388
10225.07372201368,12487.316130079762,-22375.124380007317,-28074.260422499232
8071.639605956031,11877.985224483637,-22438.715092982664,-28291.07234371571
8524.128320709267,12605.333340803783,-22180.463037546044,-27805.257177979613
11121.468081649316,13945.454531366177,-21849.299591696214,-27005.95879625783
12846.642773943278,14301.607227517035,-21938.37129335061,-26850.345951359985
10238.149492520037,12503.878772721146,-22397.319662251437,-28067.08551252908
8088.045786386227,11903.041530018036,-22458.83166299244,-28283.74097153437
8514.070035704379,12608.30612281634,-22206.72633728103,-27805.88302682436
11087.24756088824,13923.572173544428,-21879.13917054405,-27015.972377773807
12843.513529719536,14305.697596752358,-21939.48888057338,-26844.534497801604
10262.110562576125,12524.48708110894,-22386.76963886853,-28052.869803055502
8089.766870709285,11909.4117771878,-22447.722845998152,-28283.986840723377
8500.72604426456,12612.01651239592,-22198.612654043754,-27809.83928559295
11068.33798507905,13926.008513690056,-21872.411295463004,-27031.84211633708
12837.925593605709,14314.9288672124,-21938.77362475081,-26856.40327410737
10261.484713731375,12519.927325240056,-22395.17389478373,-28070.84060559757
8082.5919607391315,11893.16205896879,-22460.66450603777,-28305.71273633393
8483.895180689715,12599.879515156688,-22205.765212269453,-27831.296960270043
11032.575193950555,13914.139737384288,-21876.6134234206,-27052.562183447146
12830.571869679914,14313.051320678154,-21936.35963634964,-26857.20793690776
10292.665397246528,12530.05266547831,-22389.138923780796,-28059.41886418091
8097.478222546366,11895.129012480857,-22461.469168838164,-28309.445477657973
8461.655194956684,12582.221637036995,-22217.16460194166,-27846.89847789985
11007.943571560809,13895.31956855292,-21882.17900778997,-27062.419302751936
12836.338619749382,14316.828765491102,-21942.081682930195,-26852.245849638686
10309.51861256583,12542.860215051202,-22395.710336650653,-28054.724997845293
8097.008835912805,11894.190239213734,-22470.92395674276,-28308.75257357986
8450.72519191804,12580.031166080376,-22219.01979673145,-27835.78966090556
10979.422745635837,13884.74719342556,-21880.726144400374,-27050.43876772389
12832.941154592176,14327.64700980747,-21925.988426922373,-26832.576314518014
10324.203708672969,12551.085657010752,-22383.86391208934,-28038.63174183747
8103.4908418048435,11889.362262411389,-22467.16886367427,-28304.371631666618
8443.215005781056,12577.281901512371,-22213.05188096188,-27830.82757363648
10968.045707708086,13886.334167281888,-21876.300498998226,-27050.930506101908
12826.615610911324,14333.41375987694,-21933.34215084817,-26833.80566046305
10320.3368568822,12552.38205818916,-22389.42949645871,-28034.250799924237
8085.140059607037,11876.688823305229,-22456.998819947104,-28297.666108330028
8418.963363047047,12563.669689139091,-22208.648587304186,-27827.54186720155
10949.225538876715,13885.775373670504,-21871.606632662613,-27044.716721143333
12811.72934910409,14339.918117513433,-21921.987464664875,-26823.30034056906
10333.27851692182,12572.766849132402,-22371.88337706129,-28020.90680848441
8084.514210762288,11876.085326204937,-22452.573174544952,-28299.40954439754
8412.14608098818,12566.173084518086,-22206.435764603117,-27825.06082356701
10943.25762310715,13890.26807430602,-21858.62026913408,-27041.58747691959
12826.906183589244,14350.401085662972,-21906.18478133497,-26816.88538991039
10343.895595538092,12575.605520678226,-22370.005830527047,-28028.059366710117
8093.901943433517,11893.407928157798,-22454.227203634644,-28308.439649157484
8397.259819180945,12564.429648450572,-22215.22000017405,-27838.00248360664
10914.82620416,13872.297271763957,-21876.524016442778,-27058.284230027704
